snapshot_date,warehouse_id,product_id,on_hand_qty,on_order_qty,backlog_qty,available_qty,unit_cost_vnd,inventory_value_vnd,stockout_flag,reorder_point_qty,safety_stock_qty
2025-09-15,WH01,P023,0,15,7,0,2662000.0,0.0,1,4,1
2025-09-15,WH01,P024,10,0,0,10,3595000.0,35950000.0,0,6,2
2025-09-15,WH01,P025,4,0,0,4,3664000.0,14656000.0,0,3,1
2025-09-15,WH01,P026,0,28,22,0,3907000.0,0.0,1,4,1
2025-09-15,WH01,P027,0,10,5,0,3006000.0,0.0,1,4,1
2025-09-15,WH01,P028,6,0,0,6,4144000.0,24864000.0,0,2,1
2025-09-15,WH01,P029,13,0,0,13,14327000.0,186251000.0,0,2,1
2025-09-15,WH01,P030,14,0,0,14,8143000.0,114002000.0,0,2,1
2025-09-15,WH01,P031,13,0,0,13,15782000.0,205166000.0,0,2,1
2025-09-15,WH01,P032,11,0,0,11,14984000.0,164824000.0,0,2,1
2025-09-16,WH01,P001,112,0,0,112,469000.0,52528000.0,0,88,22
2025-09-16,WH01,P002,61,0,0,61,321000.0,19581000.0,0,49,12
2025-09-16,WH01,P003,53,0,0,53,316000.0,16748000.0,0,52,13
2025-09-16,WH01,P004,17,34,0,17,467000.0,7939000.0,0,41,10
2025-09-16,WH01,P005,36,0,0,36,461000.0,16596000.0,0,28,7
2025-09-16,WH01,P006,54,0,0,54,442000.0,23868000.0,0,43,11
2025-09-16,WH01,P007,31,0,0,31,125000.0,3875000.0,0,23,6
2025-09-16,WH01,P008,0,168,138,0,260000.0,0.0,1,20,5
2025-09-16,WH01,P009,24,0,0,24,185000.0,4440000.0,0,19,5
2025-09-16,WH01,P010,0,184,159,0,258000.0,0.0,1,20,5
2025-09-16,WH01,P011,36,0,0,36,211000.0,7596000.0,0,28,7
2025-09-16,WH01,P012,26,0,0,26,262000.0,6812000.0,0,20,5
2025-09-16,WH01,P013,16,0,0,16,252000.0,4032000.0,0,10,3
2025-09-16,WH01,P014,13,0,0,13,297000.0,3861000.0,0,10,3
2025-09-16,WH01,P015,9,0,0,9,92000.0,828000.0,0,7,2
2025-09-16,WH01,P016,14,0,0,14,414000.0,5796000.0,0,11,3
2025-09-16,WH01,P017,32,0,0,32,144000.0,4608000.0,0,25,6
2025-09-16,WH01,P018,33,0,0,33,228000.0,7524000.0,0,24,6
2025-09-16,WH01,P019,7,0,0,7,212000.0,1484000.0,0,5,1
2025-09-16,WH01,P020,22,0,0,22,268000.0,5896000.0,0,19,5
2025-09-16,WH01,P021,27,0,0,27,96000.0,2592000.0,0,21,5
2025-09-16,WH01,P022,0,16,10,0,1716000.0,0.0,1,3,1
2025-09-16,WH01,P023,0,15,7,0,2662000.0,0.0,1,4,1
2025-09-16,WH01,P024,10,0,0,10,3595000.0,35950000.0,0,6,2
2025-09-16,WH01,P025,4,0,0,4,3664000.0,14656000.0,0,3,1
2025-09-16,WH01,P026,6,0,0,6,3907000.0,23442000.0,0,4,1
2025-09-16,WH01,P027,0,10,5,0,3006000.0,0.0,1,4,1
2025-09-16,WH01,P028,6,0,0,6,4144000.0,24864000.0,0,2,1
2025-09-16,WH01,P029,13,0,0,13,14327000.0,186251000.0,0,2,1
2025-09-16,WH01,P030,14,0,0,14,8143000.0,114002000.0,0,2,1
2025-09-16,WH01,P031,13,0,0,13,15782000.0,205166000.0,0,2,1
2025-09-16,WH01,P032,11,0,0,11,14984000.0,164824000.0,0,2,1
2025-09-17,WH01,P001,112,0,0,112,469000.0,52528000.0,0,88,22
2025-09-17,WH01,P002,61,0,0,61,321000.0,19581000.0,0,49,12
2025-09-17,WH01,P003,53,0,0,53,316000.0,16748000.0,0,52,13
2025-09-17,WH01,P004,17,34,0,17,467000.0,7939000.0,0,41,10
2025-09-17,WH01,P005,36,0,0,36,461000.0,16596000.0,0,28,7
2025-09-17,WH01,P006,54,0,0,54,442000.0,23868000.0,0,43,11
2025-09-17,WH01,P007,31,0,0,31,125000.0,3875000.0,0,23,6
2025-09-17,WH01,P008,0,168,138,0,260000.0,0.0,1,20,5
2025-09-17,WH01,P009,24,0,0,24,185000.0,4440000.0,0,19,5
2025-09-17,WH01,P010,0,184,159,0,258000.0,0.0,1,20,5
2025-09-17,WH01,P011,36,0,0,36,211000.0,7596000.0,0,28,7
2025-09-17,WH01,P012,26,0,0,26,262000.0,6812000.0,0,20,5
2025-09-17,WH01,P013,16,0,0,16,252000.0,4032000.0,0,10,3
2025-09-17,WH01,P014,13,0,0,13,297000.0,3861000.0,0,10,3
2025-09-17,WH01,P015,9,0,0,9,92000.0,828000.0,0,7,2
2025-09-17,WH01,P016,14,0,0,14,414000.0,5796000.0,0,11,3
2025-09-17,WH01,P017,32,0,0,32,144000.0,4608000.0,0,25,6
2025-09-17,WH01,P018,33,0,0,33,228000.0,7524000.0,0,24,6
2025-09-17,WH01,P019,7,0,0,7,212000.0,1484000.0,0,5,1
2025-09-17,WH01,P020,22,0,0,22,268000.0,5896000.0,0,19,5
2025-09-17,WH01,P021,27,0,0,27,96000.0,2592000.0,0,21,5
2025-09-17,WH01,P022,0,16,10,0,1716000.0,0.0,1,3,1
2025-09-17,WH01,P023,0,15,7,0,2662000.0,0.0,1,4,1
2025-09-17,WH01,P024,10,0,0,10,3595000.0,35950000.0,0,6,2
2025-09-17,WH01,P025,4,0,0,4,3664000.0,14656000.0,0,3,1
2025-09-17,WH01,P026,6,0,0,6,3907000.0,23442000.0,0,4,1
2025-09-17,WH01,P027,0,10,5,0,3006000.0,0.0,1,4,1
2025-09-17,WH01,P028,6,0,0,6,4144000.0,24864000.0,0,2,1
2025-09-17,WH01,P029,13,0,0,13,14327000.0,186251000.0,0,2,1
2025-09-17,WH01,P030,14,0,0,14,8143000.0,114002000.0,0,2,1
2025-09-17,WH01,P031,13,0,0,13,15782000.0,205166000.0,0,2,1
2025-09-17,WH01,P032,11,0,0,11,14984000.0,164824000.0,0,2,1
2025-09-18,WH01,P001,112,0,0,112,469000.0,52528000.0,0,88,22
2025-09-18,WH01,P002,61,0,0,61,321000.0,19581000.0,0,49,12
2025-09-18,WH01,P003,53,0,0,53,316000.0,16748000.0,0,52,13
2025-09-18,WH01,P004,17,34,0,17,467000.0,7939000.0,0,41,10
2025-09-18,WH01,P005,36,0,0,36,461000.0,16596000.0,0,28,7
2025-09-18,WH01,P006,54,0,0,54,442000.0,23868000.0,0,43,11
2025-09-18,WH01,P007,31,0,0,31,125000.0,3875000.0,0,23,6
2025-09-18,WH01,P008,0,168,138,0,260000.0,0.0,1,20,5
2025-09-18,WH01,P009,24,0,0,24,185000.0,4440000.0,0,19,5
2025-09-18,WH01,P010,0,184,159,0,258000.0,0.0,1,20,5
2025-09-18,WH01,P011,36,0,0,36,211000.0,7596000.0,0,28,7
2025-09-18,WH01,P012,26,0,0,26,262000.0,6812000.0,0,20,5
2025-09-18,WH01,P013,16,0,0,16,252000.0,4032000.0,0,10,3
2025-09-18,WH01,P014,13,0,0,13,297000.0,3861000.0,0,10,3
2025-09-18,WH01,P015,9,0,0,9,92000.0,828000.0,0,7,2
2025-09-18,WH01,P016,14,0,0,14,414000.0,5796000.0,0,11,3
2025-09-18,WH01,P017,32,0,0,32,144000.0,4608000.0,0,25,6
2025-09-18,WH01,P018,33,0,0,33,228000.0,7524000.0,0,24,6
2025-09-18,WH01,P019,7,0,0,7,212000.0,1484000.0,0,5,1
2025-09-18,WH01,P020,22,0,0,22,268000.0,5896000.0,0,19,5
2025-09-18,WH01,P021,27,0,0,27,96000.0,2592000.0,0,21,5
2025-09-18,WH01,P022,0,16,10,0,1716000.0,0.0,1,3,1
2025-09-18,WH01,P023,0,15,7,0,2662000.0,0.0,1,4,1
2025-09-18,WH01,P024,10,0,0,10,3595000.0,35950000.0,0,6,2
2025-09-18,WH01,P025,4,0,0,4,3664000.0,14656000.0,0,3,1
2025-09-18,WH01,P026,6,0,0,6,3907000.0,23442000.0,0,4,1
2025-09-18,WH01,P027,0,10,5,0,3006000.0,0.0,1,4,1
2025-09-18,WH01,P028,6,0,0,6,4144000.0,24864000.0,0,2,1
2025-09-18,WH01,P029,13,0,0,13,14327000.0,186251000.0,0,2,1
2025-09-18,WH01,P030,14,0,0,14,8143000.0,114002000.0,0,2,1
2025-09-18,WH01,P031,13,0,0,13,15782000.0,205166000.0,0,2,1
2025-09-18,WH01,P032,11,0,0,11,14984000.0,164824000.0,0,2,1
2025-09-19,WH01,P001,112,0,0,112,469000.0,52528000.0,0,88,22
2025-09-19,WH01,P002,61,0,0,61,321000.0,19581000.0,0,49,12
2025-09-19,WH01,P003,53,0,0,53,316000.0,16748000.0,0,52,13
2025-09-19,WH01,P004,17,34,0,17,467000.0,7939000.0,0,41,10
2025-09-19,WH01,P005,36,0,0,36,461000.0,16596000.0,0,28,7
2025-09-19,WH01,P006,54,0,0,54,442000.0,23868000.0,0,43,11
2025-09-19,WH01,P007,31,0,0,31,125000.0,3875000.0,0,23,6
2025-09-19,WH01,P008,0,168,138,0,260000.0,0.0,1,20,5
2025-09-19,WH01,P009,24,0,0,24,185000.0,4440000.0,0,19,5
2025-09-19,WH01,P010,0,184,159,0,258000.0,0.0,1,20,5
2025-09-19,WH01,P011,36,0,0,36,211000.0,7596000.0,0,28,7
2025-09-19,WH01,P012,26,0,0,26,262000.0,6812000.0,0,20,5
2025-09-19,WH01,P013,16,0,0,16,252000.0,4032000.0,0,10,3
2025-09-19,WH01,P014,13,0,0,13,297000.0,3861000.0,0,10,3
2025-09-19,WH01,P015,9,0,0,9,92000.0,828000.0,0,7,2
2025-09-19,WH01,P016,14,0,0,14,414000.0,5796000.0,0,11,3
2025-09-19,WH01,P017,32,0,0,32,144000.0,4608000.0,0,25,6
2025-09-19,WH01,P018,33,0,0,33,228000.0,7524000.0,0,24,6
2025-09-19,WH01,P019,7,0,0,7,212000.0,1484000.0,0,5,1
2025-09-19,WH01,P020,22,0,0,22,268000.0,5896000.0,0,19,5
2025-09-19,WH01,P021,27,0,0,27,96000.0,2592000.0,0,21,5
2025-09-19,WH01,P022,0,16,10,0,1716000.0,0.0,1,3,1
2025-09-19,WH01,P023,0,15,7,0,2662000.0,0.0,1,4,1
2025-09-19,WH01,P024,10,0,0,10,3595000.0,35950000.0,0,6,2
2025-09-19,WH01,P025,4,0,0,4,3664000.0,14656000.0,0,3,1
2025-09-19,WH01,P026,6,0,0,6,3907000.0,23442000.0,0,4,1
2025-09-19,WH01,P027,0,10,5,0,3006000.0,0.0,1,4,1
2025-09-19,WH01,P028,6,0,0,6,4144000.0,24864000.0,0,2,1
2025-09-19,WH01,P029,13,0,0,13,14327000.0,186251000.0,0,2,1
2025-09-19,WH01,P030,14,0,0,14,8143000.0,114002000.0,0,2,1
2025-09-19,WH01,P031,13,0,0,13,15782000.0,205166000.0,0,2,1
2025-09-19,WH01,P032,11,0,0,11,14984000.0,164824000.0,0,2,1
2025-09-20,WH01,P001,112,0,0,112,469000.0,52528000.0,0,88,22
2025-09-20,WH01,P002,61,0,0,61,321000.0,19581000.0,0,49,12
2025-09-20,WH01,P003,53,0,0,53,316000.0,16748000.0,0,52,13
2025-09-20,WH01,P004,17,34,0,17,467000.0,7939000.0,0,41,10
2025-09-20,WH01,P005,36,0,0,36,461000.0,16596000.0,0,28,7
2025-09-20,WH01,P006,54,0,0,54,442000.0,23868000.0,0,43,11
2025-09-20,WH01,P007,31,0,0,31,125000.0,3875000.0,0,23,6
2025-09-20,WH01,P008,0,168,138,0,260000.0,0.0,1,20,5
2025-09-20,WH01,P009,24,0,0,24,185000.0,4440000.0,0,19,5
2025-09-20,WH01,P010,0,184,159,0,258000.0,0.0,1,20,5
2025-09-20,WH01,P011,36,0,0,36,211000.0,7596000.0,0,28,7
2025-09-20,WH01,P012,26,0,0,26,262000.0,6812000.0,0,20,5
2025-09-20,WH01,P013,16,0,0,16,252000.0,4032000.0,0,10,3
2025-09-20,WH01,P014,13,0,0,13,297000.0,3861000.0,0,10,3
2025-09-20,WH01,P015,9,0,0,9,92000.0,828000.0,0,7,2
2025-09-20,WH01,P016,14,0,0,14,414000.0,5796000.0,0,11,3
2025-09-20,WH01,P017,32,0,0,32,144000.0,4608000.0,0,25,6
2025-09-20,WH01,P018,33,0,0,33,228000.0,7524000.0,0,24,6
2025-09-20,WH01,P019,7,0,0,7,212000.0,1484000.0,0,5,1
2025-09-20,WH01,P020,22,0,0,22,268000.0,5896000.0,0,19,5
2025-09-20,WH01,P021,27,0,0,27,96000.0,2592000.0,0,21,5
2025-09-20,WH01,P022,0,16,10,0,1716000.0,0.0,1,3,1
2025-09-20,WH01,P023,0,15,7,0,2662000.0,0.0,1,4,1
2025-09-20,WH01,P024,10,0,0,10,3595000.0,35950000.0,0,6,2
2025-09-20,WH01,P025,4,0,0,4,3664000.0,14656000.0,0,3,1
2025-09-20,WH01,P026,6,0,0,6,3907000.0,23442000.0,0,4,1
2025-09-20,WH01,P027,0,10,5,0,3006000.0,0.0,1,4,1
2025-09-20,WH01,P028,6,0,0,6,4144000.0,24864000.0,0,2,1
2025-09-20,WH01,P029,13,0,0,13,14327000.0,186251000.0,0,2,1
2025-09-20,WH01,P030,14,0,0,14,8143000.0,114002000.0,0,2,1
2025-09-20,WH01,P031,13,0,0,13,15782000.0,205166000.0,0,2,1
2025-09-20,WH01,P032,11,0,0,11,14984000.0,164824000.0,0,2,1
2025-09-21,WH01,P001,112,0,0,112,469000.0,52528000.0,0,88,22
2025-09-21,WH01,P002,61,0,0,61,321000.0,19581000.0,0,49,12
2025-09-21,WH01,P003,53,0,0,53,316000.0,16748000.0,0,52,13
2025-09-21,WH01,P004,17,34,0,17,467000.0,7939000.0,0,41,10
2025-09-21,WH01,P005,36,0,0,36,461000.0,16596000.0,0,28,7
2025-09-21,WH01,P006,54,0,0,54,442000.0,23868000.0,0,43,11
2025-09-21,WH01,P007,31,0,0,31,125000.0,3875000.0,0,23,6
2025-09-21,WH01,P008,0,168,138,0,260000.0,0.0,1,20,5
2025-09-21,WH01,P009,24,0,0,24,185000.0,4440000.0,0,19,5
2025-09-21,WH01,P010,0,106,81,0,258000.0,0.0,1,20,5
2025-09-21,WH01,P011,36,0,0,36,211000.0,7596000.0,0,28,7
2025-09-21,WH01,P012,26,0,0,26,262000.0,6812000.0,0,20,5
2025-09-21,WH01,P013,16,0,0,16,252000.0,4032000.0,0,10,3
2025-09-21,WH01,P014,13,0,0,13,297000.0,3861000.0,0,10,3
2025-09-21,WH01,P015,9,0,0,9,92000.0,828000.0,0,7,2
2025-09-21,WH01,P016,14,0,0,14,414000.0,5796000.0,0,11,3
2025-09-21,WH01,P017,32,0,0,32,144000.0,4608000.0,0,25,6
2025-09-21,WH01,P018,33,0,0,33,228000.0,7524000.0,0,24,6
2025-09-21,WH01,P019,7,0,0,7,212000.0,1484000.0,0,5,1
2025-09-21,WH01,P020,22,0,0,22,268000.0,5896000.0,0,19,5
2025-09-21,WH01,P021,27,0,0,27,96000.0,2592000.0,0,21,5
2025-09-21,WH01,P022,0,16,10,0,1716000.0,0.0,1,3,1
2025-09-21,WH01,P023,0,15,7,0,2662000.0,0.0,1,4,1
2025-09-21,WH01,P024,10,0,0,10,3595000.0,35950000.0,0,6,2
2025-09-21,WH01,P025,4,0,0,4,3664000.0,14656000.0,0,3,1
2025-09-21,WH01,P026,6,0,0,6,3907000.0,23442000.0,0,4,1
2025-09-21,WH01,P027,0,10,5,0,3006000.0,0.0,1,4,1
2025-09-21,WH01,P028,6,0,0,6,4144000.0,24864000.0,0,2,1
2025-09-21,WH01,P029,13,0,0,13,14327000.0,186251000.0,0,2,1
2025-09-21,WH01,P030,14,0,0,14,8143000.0,114002000.0,0,2,1
2025-09-21,WH01,P031,13,0,0,13,15782000.0,205166000.0,0,2,1
2025-09-21,WH01,P032,11,0,0,11,14984000.0,164824000.0,0,2,1
2025-09-22,WH01,P001,112,0,0,112,469000.0,52528000.0,0,88,22
2025-09-22,WH01,P002,61,0,0,61,321000.0,19581000.0,0,49,12
2025-09-22,WH01,P003,53,0,0,53,316000.0,16748000.0,0,52,13
2025-09-22,WH01,P004,17,34,0,17,467000.0,7939000.0,0,41,10
2025-09-22,WH01,P005,36,0,0,36,461000.0,16596000.0,0,28,7
2025-09-22,WH01,P006,54,0,0,54,442000.0,23868000.0,0,43,11
2025-09-22,WH01,P007,31,0,0,31,125000.0,3875000.0,0,23,6
2025-09-22,WH01,P008,0,168,138,0,260000.0,0.0,1,20,5
2025-09-22,WH01,P009,24,0,0,24,185000.0,4440000.0,0,19,5
2025-09-22,WH01,P010,0,106,81,0,258000.0,0.0,1,20,5
2025-09-22,WH01,P011,36,0,0,36,211000.0,7596000.0,0,28,7
2025-09-22,WH01,P012,26,0,0,26,262000.0,6812000.0,0,20,5
2025-09-22,WH01,P013,16,0,0,16,252000.0,4032000.0,0,10,3
2025-09-22,WH01,P014,13,0,0,13,297000.0,3861000.0,0,10,3
2025-09-22,WH01,P015,9,0,0,9,92000.0,828000.0,0,7,2
2025-09-22,WH01,P016,14,0,0,14,414000.0,5796000.0,0,11,3
2025-09-22,WH01,P017,32,0,0,32,144000.0,4608000.0,0,25,6
2025-09-22,WH01,P018,33,0,0,33,228000.0,7524000.0,0,24,6
2025-09-22,WH01,P019,7,0,0,7,212000.0,1484000.0,0,5,1
2025-09-22,WH01,P020,22,0,0,22,268000.0,5896000.0,0,19,5
2025-09-22,WH01,P021,27,0,0,27,96000.0,2592000.0,0,21,5
2025-09-22,WH01,P022,0,16,10,0,1716000.0,0.0,1,3,1
2025-09-22,WH01,P023,0,15,7,0,2662000.0,0.0,1,4,1
2025-09-22,WH01,P024,10,0,0,10,3595000.0,35950000.0,0,6,2
2025-09-22,WH01,P025,4,0,0,4,3664000.0,14656000.0,0,3,1
2025-09-22,WH01,P026,6,0,0,6,3907000.0,23442000.0,0,4,1
2025-09-22,WH01,P027,0,10,5,0,3006000.0,0.0,1,4,1
2025-09-22,WH01,P028,6,0,0,6,4144000.0,24864000.0,0,2,1
2025-09-22,WH01,P029,13,0,0,13,14327000.0,186251000.0,0,2,1
2025-09-22,WH01,P030,14,0,0,14,8143000.0,114002000.0,0,2,1
2025-09-22,WH01,P031,13,0,0,13,15782000.0,205166000.0,0,2,1
2025-09-22,WH01,P032,11,0,0,11,14984000.0,164824000.0,0,2,1
2025-09-23,WH01,P001,112,0,0,112,469000.0,52528000.0,0,88,22
2025-09-23,WH01,P002,61,0,0,61,321000.0,19581000.0,0,49,12
2025-09-23,WH01,P003,53,0,0,53,316000.0,16748000.0,0,52,13
2025-09-23,WH01,P004,17,34,0,17,467000.0,7939000.0,0,41,10
2025-09-23,WH01,P005,29,0,0,29,461000.0,13369000.0,0,28,7
2025-09-23,WH01,P006,54,0,0,54,442000.0,23868000.0,0,43,11
2025-09-23,WH01,P007,31,0,0,31,125000.0,3875000.0,0,23,6
2025-09-23,WH01,P008,0,168,138,0,260000.0,0.0,1,20,5
2025-09-23,WH01,P009,24,0,0,24,185000.0,4440000.0,0,19,5
2025-09-23,WH01,P010,0,106,81,0,258000.0,0.0,1,20,5
2025-09-23,WH01,P011,36,0,0,36,211000.0,7596000.0,0,28,7
2025-09-23,WH01,P012,26,0,0,26,262000.0,6812000.0,0,20,5
2025-09-23,WH01,P013,16,0,0,16,252000.0,4032000.0,0,10,3
2025-09-23,WH01,P014,13,0,0,13,297000.0,3861000.0,0,10,3
2025-09-23,WH01,P015,9,0,0,9,92000.0,828000.0,0,7,2
2025-09-23,WH01,P016,14,0,0,14,414000.0,5796000.0,0,11,3
2025-09-23,WH01,P017,32,0,0,32,144000.0,4608000.0,0,25,6
2025-09-23,WH01,P018,33,0,0,33,228000.0,7524000.0,0,24,6
2025-09-23,WH01,P019,7,0,0,7,212000.0,1484000.0,0,5,1
2025-09-23,WH01,P020,22,0,0,22,268000.0,5896000.0,0,19,5
2025-09-23,WH01,P021,27,0,0,27,96000.0,2592000.0,0,21,5
2025-09-23,WH01,P022,0,16,10,0,1716000.0,0.0,1,3,1
2025-09-23,WH01,P023,0,15,7,0,2662000.0,0.0,1,4,1
2025-09-23,WH01,P024,10,0,0,10,3595000.0,35950000.0,0,6,2
2025-09-23,WH01,P025,4,0,0,4,3664000.0,14656000.0,0,3,1
2025-09-23,WH01,P026,6,0,0,6,3907000.0,23442000.0,0,4,1
2025-09-23,WH01,P027,0,10,5,0,3006000.0,0.0,1,4,1
2025-09-23,WH01,P028,6,0,0,6,4144000.0,24864000.0,0,2,1
2025-09-23,WH01,P029,13,0,0,13,14327000.0,186251000.0,0,2,1
2025-09-23,WH01,P030,14,0,0,14,8143000.0,114002000.0,0,2,1
2025-09-23,WH01,P031,13,0,0,13,15782000.0,205166000.0,0,2,1
2025-09-23,WH01,P032,11,0,0,11,14984000.0,164824000.0,0,2,1
2025-09-24,WH01,P001,112,0,0,112,469000.0,52528000.0,0,88,22
2025-09-24,WH01,P002,51,0,0,51,321000.0,16371000.0,0,49,12
2025-09-24,WH01,P003,53,0,0,53,316000.0,16748000.0,0,52,13
2025-09-24,WH01,P004,2,49,0,2,467000.0,934000.0,0,41,10
2025-09-24,WH01,P005,29,0,0,29,461000.0,13369000.0,0,28,7
2025-09-24,WH01,P006,54,0,0,54,442000.0,23868000.0,0,43,11
2025-09-24,WH01,P007,31,0,0,31,125000.0,3875000.0,0,23,6
2025-09-24,WH01,P008,0,168,138,0,260000.0,0.0,1,20,5
2025-09-24,WH01,P009,24,0,0,24,185000.0,4440000.0,0,19,5
2025-09-24,WH01,P010,0,106,81,0,258000.0,0.0,1,20,5
2025-09-24,WH01,P011,36,0,0,36,211000.0,7596000.0,0,28,7
2025-09-24,WH01,P012,26,0,0,26,262000.0,6812000.0,0,20,5
2025-09-24,WH01,P013,16,0,0,16,252000.0,4032000.0,0,10,3
2025-09-24,WH01,P014,13,0,0,13,297000.0,3861000.0,0,10,3
2025-09-24,WH01,P015,9,0,0,9,92000.0,828000.0,0,7,2
2025-09-24,WH01,P016,14,0,0,14,414000.0,5796000.0,0,11,3
2025-09-24,WH01,P017,32,0,0,32,144000.0,4608000.0,0,25,6
2025-09-24,WH01,P018,33,0,0,33,228000.0,7524000.0,0,24,6
2025-09-24,WH01,P019,7,0,0,7,212000.0,1484000.0,0,5,1
2025-09-24,WH01,P020,22,0,0,22,268000.0,5896000.0,0,19,5
2025-09-24,WH01,P021,27,0,0,27,96000.0,2592000.0,0,21,5
2025-09-24,WH01,P022,0,16,10,0,1716000.0,0.0,1,3,1
2025-09-24,WH01,P023,0,15,7,0,2662000.0,0.0,1,4,1
2025-09-24,WH01,P024,10,0,0,10,3595000.0,35950000.0,0,6,2
2025-09-24,WH01,P025,4,0,0,4,3664000.0,14656000.0,0,3,1
2025-09-24,WH01,P026,6,0,0,6,3907000.0,23442000.0,0,4,1
2025-09-24,WH01,P027,0,10,5,0,3006000.0,0.0,1,4,1
2025-09-24,WH01,P028,6,0,0,6,4144000.0,24864000.0,0,2,1
2025-09-24,WH01,P029,13,0,0,13,14327000.0,186251000.0,0,2,1
2025-09-24,WH01,P030,14,0,0,14,8143000.0,114002000.0,0,2,1
2025-09-24,WH01,P031,13,0,0,13,15782000.0,205166000.0,0,2,1
2025-09-24,WH01,P032,11,0,0,11,14984000.0,164824000.0,0,2,1
2025-09-25,WH01,P001,112,0,0,112,469000.0,52528000.0,0,88,22
2025-09-25,WH01,P002,51,0,0,51,321000.0,16371000.0,0,49,12
2025-09-25,WH01,P003,21,45,0,21,316000.0,6636000.0,0,52,13
2025-09-25,WH01,P004,2,49,0,2,467000.0,934000.0,0,41,10
2025-09-25,WH01,P005,29,0,0,29,461000.0,13369000.0,0,28,7
2025-09-25,WH01,P006,54,0,0,54,442000.0,23868000.0,0,43,11
2025-09-25,WH01,P007,31,0,0,31,125000.0,3875000.0,0,23,6
2025-09-25,WH01,P008,0,168,138,0,260000.0,0.0,1,20,5
2025-09-25,WH01,P009,24,0,0,24,185000.0,4440000.0,0,19,5
2025-09-25,WH01,P010,0,106,81,0,258000.0,0.0,1,20,5
2025-09-25,WH01,P011,36,0,0,36,211000.0,7596000.0,0,28,7
2025-09-25,WH01,P012,26,0,0,26,262000.0,6812000.0,0,20,5
2025-09-25,WH01,P013,16,0,0,16,252000.0,4032000.0,0,10,3
2025-09-25,WH01,P014,13,0,0,13,297000.0,3861000.0,0,10,3
2025-09-25,WH01,P015,9,0,0,9,92000.0,828000.0,0,7,2
2025-09-25,WH01,P016,14,0,0,14,414000.0,5796000.0,0,11,3
2025-09-25,WH01,P017,32,0,0,32,144000.0,4608000.0,0,25,6
2025-09-25,WH01,P018,33,0,0,33,228000.0,7524000.0,0,24,6
2025-09-25,WH01,P019,7,0,0,7,212000.0,1484000.0,0,5,1
2025-09-25,WH01,P020,22,0,0,22,268000.0,5896000.0,0,19,5
2025-09-25,WH01,P021,27,0,0,27,96000.0,2592000.0,0,21,5
2025-09-25,WH01,P022,0,16,10,0,1716000.0,0.0,1,3,1
2025-09-25,WH01,P023,0,15,7,0,2662000.0,0.0,1,4,1
2025-09-25,WH01,P024,10,0,0,10,3595000.0,35950000.0,0,6,2
2025-09-25,WH01,P025,4,0,0,4,3664000.0,14656000.0,0,3,1
2025-09-25,WH01,P026,6,0,0,6,3907000.0,23442000.0,0,4,1
2025-09-25,WH01,P027,0,10,5,0,3006000.0,0.0,1,4,1
2025-09-25,WH01,P028,6,0,0,6,4144000.0,24864000.0,0,2,1
2025-09-25,WH01,P029,13,0,0,13,14327000.0,186251000.0,0,2,1
2025-09-25,WH01,P030,14,0,0,14,8143000.0,114002000.0,0,2,1
2025-09-25,WH01,P031,13,0,0,13,15782000.0,205166000.0,0,2,1
2025-09-25,WH01,P032,11,0,0,11,14984000.0,164824000.0,0,2,1
2025-09-26,WH01,P001,112,0,0,112,469000.0,52528000.0,0,88,22
2025-09-26,WH01,P002,51,0,0,51,321000.0,16371000.0,0,49,12
2025-09-26,WH01,P003,21,45,0,21,316000.0,6636000.0,0,52,13
2025-09-26,WH01,P004,2,49,0,2,467000.0,934000.0,0,41,10
2025-09-26,WH01,P005,29,0,0,29,461000.0,13369000.0,0,28,7
2025-09-26,WH01,P006,54,0,0,54,442000.0,23868000.0,0,43,11
2025-09-26,WH01,P007,31,0,0,31,125000.0,3875000.0,0,23,6
2025-09-26,WH01,P008,18,12,0,18,260000.0,4680000.0,0,20,5
2025-09-26,WH01,P009,24,0,0,24,185000.0,4440000.0,0,19,5
2025-09-26,WH01,P010,0,106,81,0,258000.0,0.0,1,20,5
2025-09-26,WH01,P011,36,0,0,36,211000.0,7596000.0,0,28,7
2025-09-26,WH01,P012,26,0,0,26,262000.0,6812000.0,0,20,5
2025-09-26,WH01,P013,16,0,0,16,252000.0,4032000.0,0,10,3
2025-09-26,WH01,P014,13,0,0,13,297000.0,3861000.0,0,10,3
2025-09-26,WH01,P015,9,0,0,9,92000.0,828000.0,0,7,2
2025-09-26,WH01,P016,14,0,0,14,414000.0,5796000.0,0,11,3
2025-09-26,WH01,P017,32,0,0,32,144000.0,4608000.0,0,25,6
2025-09-26,WH01,P018,33,0,0,33,228000.0,7524000.0,0,24,6
2025-09-26,WH01,P019,7,0,0,7,212000.0,1484000.0,0,5,1
2025-09-26,WH01,P020,22,0,0,22,268000.0,5896000.0,0,19,5
2025-09-26,WH01,P021,27,0,0,27,96000.0,2592000.0,0,21,5
2025-09-26,WH01,P022,0,16,10,0,1716000.0,0.0,1,3,1
2025-09-26,WH01,P023,0,15,7,0,2662000.0,0.0,1,4,1
2025-09-26,WH01,P024,10,0,0,10,3595000.0,35950000.0,0,6,2
2025-09-26,WH01,P025,4,0,0,4,3664000.0,14656000.0,0,3,1
2025-09-26,WH01,P026,6,0,0,6,3907000.0,23442000.0,0,4,1
